,Household 1,Household 2,Household 3,Household 4,Household 5,Household 6,Household 7,Household 8,Household 9,Household 10,Household 11,Household 12,Household 13,Household 14,Household 15,Household 16,Household 17,Household 18,Household 19,Household 20
2020-06-14,24.221814882007735,8.801979706691316,29.989780398750025,20.657869839540343,17.765818731686895,26.713110052551766,24.151930026701958,14.509510198187206,9.577839323192354,18.224584387720398,19.60371137251631,16.095901811438353,27.74655630233926,8.155982736834218,16.010694504500822,20.884357409831125,18.69180826311513,26.0064395776011,22.193946672659834,18.00003305899198
2020-06-15,14.998923263052177,22.007495275451436,15.717253458828953,12.97219976304055,19.081221348750038,16.300320735173703,17.391517375260925,22.56133363412991,19.965312793970387,16.24215504934531,14.089483003458385,23.62322343677789,21.46428460321236,26.610970791004014,30.31935801102866,16.629389107863293,13.568795445886177,16.00284341041765,15.8524311012626,6.708064339099817
2020-06-16,12.276144516111941,26.124352820968298,12.292063001641063,18.251089099442314,24.12309109819234,26.575688328604862,23.8880364067112,20.42921552671226,29.549452809545055,21.548517946858297,16.419109713688798,23.316845833087026,19.466425374975106,17.456623740580643,20.589476922491635,19.727987095831782,11.726712551291758,21.014341902049797,22.228136386562696,14.982855183793557
2020-06-17,25.94014896176151,20.324280531717882,32.97212293884076,30.11735974884987,13.435751627251042,18.38271263758288,22.040373246730844,17.530366464570395,17.957722841629458,13.291475282879826,11.792230225739935,14.810593471945134,17.53269989465652,22.642193826580595,15.023199922474337,15.916203466108364,20.18616369935504,17.92342412732222,15.851177372186083,26.94641892679422
2020-06-18,21.58471305962425,13.601554133978803,17.979838530745315,22.526934692886712,27.074370679612112,20.989140839249337,11.849986744881457,12.967701724481843,25.522772107360243,8.465211172771028,15.549872241133805,21.734895099475406,23.928406478842852,24.12608361165218,26.497562058681552,23.013315143623984,26.351506503891045,14.008108052155608,8.576917825799095,19.6432412577417
2020-06-19,24.604294118904093,17.072843978611136,12.69133655869296,21.796245782567283,20.782381284731496,20.488754012110928,6.401603178386928,19.125883141911164,19.66942387023398,23.657962525110694,23.470883601960068,21.260154942950635,17.22827434693234,13.257841994733647,24.58301436048135,20.7858367982853,19.283616941859403,25.340674697459225,21.533571156269595,20.69444052320205
2020-06-20,21.593638264715107,18.691772771445496,16.58280116605659,12.087527610091207,18.91828010852137,27.00761708002623,14.516991264536404,23.399720030579775,17.887506415872824,23.206690724861147,18.92896557617025,28.754594212266326,14.155848390163387,12.20937928248876,17.20032853314821,20.92417956616599,23.97627607299592,22.694923221569297,21.192487887419993,19.516188709017662
2020-06-21,24.284153059513457,19.088776081050284,21.837724480111344,31.218009472913202,22.214230568733694,20.79216923392766,20.082457434904324,9.184511758019374,18.741718205268022,24.16925610876536,27.52876619378754,17.90799420131856,15.2887677984687,15.650672620509132,23.270872142273866,23.62311912237071,19.639637622193874,21.423087172632407,24.656720494881622,22.015576502063283
2020-06-22,16.744872033499266,18.985515796166666,20.951557787969698,12.886025456868285,21.091985365649684,14.290492903980766,13.89111832652614,18.019384011242753,17.06548677409999,20.140849365949983,17.022330628471604,17.40071365931843,17.67536197807815,19.51080833551354,23.95273566801405,30.95817068296739,16.28787997157503,20.41274288631833,23.6914714114603,23.140745979194033
2020-06-23,14.828785791077676,19.450586103453432,15.74135401373205,29.611623777221993,18.279017717663095,13.445148147793939,16.736192753256436,31.27141849402481,16.869708640550883,29.891863499398312,20.595355404361648,15.382785158369249,19.377828142955817,11.58749425703465,22.3117065733897,20.1976462113578,26.128269717570888,27.031003675570144,19.863082265724895,22.839986280441025
2020-06-24,23.407972591408136,21.067400244550843,29.113618000639796,9.424719924060962,18.736446639791968,12.335394732849362,12.705296347013373,23.363183592840468,13.349027938377523,19.563359064711925,13.933738349237908,15.003607645902976,25.265860349281432,23.28129779260194,20.64927194836396,22.94265007771642,8.97305946555914,7.098203725418719,23.824250846990008,25.909903936083154
2020-06-25,15.982951679130794,13.957131731333893,17.392101610033134,27.0268271936221,15.655687265670238,11.440149179528895,20.84938979898462,21.29916247501738,27.53400364474722,17.230176296047112,33.00335935208702,21.87474180780545,17.11378224128522,22.96115841814402,11.159610097588335,25.43118258697724,17.34681188411497,18.56001208558392,15.841364532541903,22.293529251779557
2020-06-26,16.552251111248996,18.789900850648902,14.07656704794224,28.090271345001124,23.281953754296513,20.230675294778425,20.454129635181626,16.31407415214543,18.03461802103278,4.967506424963368,19.106897006497714,16.478294304605107,25.9856422623388,21.49167542627172,18.38309696687897,19.533274227855532,20.841071887312243,12.729245027964085,12.945714055182245,28.518877428892925
2020-06-27,17.722337482413284,27.59130585177853,24.8034669923033,15.877954393360827,17.34003095294419,15.208127598867195,17.593036879761833,16.608350810630153,21.468871553828766,19.764170661733793,24.148149201497073,25.37351928985087,11.811468564265496,21.123923298352796,19.735427336767724,24.487112713915174,15.155769288380267,21.21207464712853,11.008606005813622,27.553137959057544
2020-06-28,20.087395795125282,18.07677288428741,26.64531423269841,22.112901861364413,15.218707887838587,19.595941935281296,26.985326506568715,19.583558021500185,15.61734074280107,24.15938892529839,22.066925104335766,16.8635046934272,33.173014004192034,13.405610452467965,17.0831858216053,26.273024546632453,21.548270116194818,26.118991681131334,16.509205892882903,20.09407393664675
2020-06-29,18.23003044373258,17.78081953422401,15.912534511918867,22.737402860523325,20.829317613267687,16.480704820047766,27.488575136597817,28.014318146885678,25.58495279707675,20.03430599269749,17.080605925803617,27.669978376017085,12.067880373899527,18.42047782086677,18.218770247573268,20.062085483922402,24.700539343781085,15.743858383296313,23.03450974843679,13.933931839588157
2020-06-30,13.125243532909906,25.39098651857119,12.993263534803447,15.93102758384347,26.645706413727765,16.146078496467172,22.826336012682255,22.327945954474654,18.63222111046085,25.621108672233802,13.34549359232155,22.088627289615545,20.99043519246569,20.208387574460506,23.507535644699598,34.20883672313712,19.183048274383488,27.632936239100985,24.250935079566453,14.202300550315677
2020-07-01,16.781907985835545,7.204076668279518,25.152191337078023,12.754411946315349,19.7582768811009,17.595773295636356,11.001144092666276,15.639208011145888,19.544836660710974,31.474405831276957,20.780715622694036,21.291918131999253,18.912099913042447,23.867587001857007,17.506485602136937,11.263749917947225,18.395588442014528,21.847254940768035,15.745492597438862,15.01977953394723
2020-07-02,8.882984238877864,25.90689300644143,9.763381934710191,13.411413284296174,16.95949371524155,23.517927773216943,14.476549263971952,25.883934811919318,10.855116823520273,19.133248958114002,17.216051278183333,14.247857185832682,16.073426390785336,20.65490852785331,11.519140014648501,16.13644638630635,17.982846067744635,23.90868135373259,22.191834917515763,20.910071547449895
2020-07-03,23.126157255135936,16.840481209974165,13.866891703016922,22.70504109979904,22.01948010417987,24.645725738843456,22.035651655416242,18.537028964209547,21.97988105569806,26.156267797966542,19.22247849254134,21.64557093099501,23.382043422724948,28.33579609230177,16.870857592860194,14.175623257036305,16.679666399719558,24.037931162518966,23.124232026552903,13.70901646630659
2020-07-04,11.989711721966263,20.819642862262935,24.837230750251177,19.57442198740297,29.68356231201276,21.855862763245195,16.85721209877705,28.486732405069745,29.05752852410123,12.070737124099878,23.25651029398691,20.22760988261713,25.28607082097222,23.12223659625216,17.322081450476635,25.74443341869254,19.41856273218985,21.976214055959094,24.36972529841772,19.945468629838004
2020-07-05,14.478083302857748,20.481606779605986,19.72323725988805,17.178494833489196,12.740472352841262,15.050887252264404,17.564542841440883,17.16698487681148,15.654612070000441,25.156595521783128,20.391205779201897,23.16041301688131,19.139069449117173,20.272806923524968,19.19054328536779,21.392032637915154,17.917977569828505,15.31855752583447,21.903434195719495,26.101877848522253
2020-07-06,20.26082539630487,24.712340596101967,18.68031325703656,24.8338400558323,21.91101393892647,23.21815637726669,24.4948369729403,14.983671215480555,17.70885423148759,20.317452401933846,21.88558148684298,17.44576350870802,26.04692455981943,22.26199709051848,13.866198516068565,16.255860358718003,18.946877227245825,16.376401467892904,15.182745049101024,23.10039898921537
2020-07-07,16.302185018043435,18.66202626882326,21.76408303247189,22.54033954695739,21.025433126159268,23.44448333303966,22.55437410946209,20.87314788906785,14.30838020892492,18.893047508264683,20.75023288027886,12.731850618468428,20.3202884600145,28.07398189543013,18.446809433458768,23.993808084784124,33.05900012150084,19.83599335339191,19.473343259118757,18.983001886992973
2020-07-08,27.715072977033678,16.609871092177748,19.236127882272957,16.222686368171832,25.807669017795586,21.373236018062222,26.570772169069745,24.91163491900149,20.64581087120188,19.18300539996755,12.663753336747462,21.37610799442453,14.681100166276673,14.36579572315733,15.615697960701272,18.54199928550901,15.914519421123256,17.641933727261044,14.747577893873405,19.701101949293356
2020-07-09,13.535715451382758,26.489228953255495,13.506566389184549,13.993992404913053,24.954545868424226,16.981897819904546,17.853953516767614,25.18722398365455,20.32012098953414,19.218482658306787,26.980310978506694,20.698936233496116,19.604062470970817,18.199579407145134,23.897735893646708,33.15028412017774,21.14846727211553,22.818843378747033,13.913405954536259,14.439174649534351
2020-07-10,21.335254346745913,8.179130914294099,26.38037673003094,22.616308693440384,19.066454440951105,23.544297876835703,26.876127102234484,20.79595883334406,23.525405507472346,18.45598545327375,25.879261482173764,21.219461802663727,17.36251966855615,18.251544877780198,19.032305838710297,17.47952648441733,20.676431920699223,8.660363396390423,27.355053931566236,21.84939933951785
2020-07-11,19.803585908862523,20.101670908526216,26.625070264434076,17.312083157209692,11.577413722875585,22.114092873383306,17.22934376457757,15.059516560156943,22.757367734004596,20.993364850748325,14.319175728716413,25.028250812383412,22.301073858025518,16.64620741867711,22.737842724366644,25.445436529471266,30.076547341400225,21.713269940447493,23.335291764000587,21.214941587958418
2020-07-12,14.159532511294014,13.260372886854398,21.026662818889797,20.49602431265751,24.032818839481298,4.4157170420043705,27.497457450693815,17.473296390510576,15.937419769071996,19.12853932966799,22.526503057135855,15.301796836021847,18.00416553869325,15.217099955926868,21.384059627224445,14.96483982935981,15.082026043253814,19.510163800230305,20.128692942261402,12.721566498375465
2020-07-13,22.616383302658768,16.192133058717204,20.22567007716005,27.881494863138588,15.824036549042585,23.22226016705521,20.529173218083894,9.908590658228917,21.12474024532187,14.221037605183986,16.689878649190714,8.091249311524686,19.62908402325334,22.989696030005575,13.577146691408045,22.694993021360517,19.8008006002395,18.798776931910037,15.394300069008715,21.022978832344535
2020-07-14,19.14226834388876,30.056283407315686,31.69812403010029,22.511641200373898,15.266297945214053,10.431286645692465,15.69745126445196,15.434392312155898,18.358494466387633,22.08526944496062,16.265418314683647,22.37513501173468,14.573212788842339,17.716128030935618,19.78820234560807,17.750489467431592,16.450071986616585,19.51848164420402,17.312876927110842,21.18148782898037
2020-07-15,23.858952756068337,19.777022867720714,18.617835774920813,15.688665001233817,25.74175290345563,23.317807882956906,11.843902461732336,19.107715925513684,14.544835113116433,16.96066025805266,19.975791693324762,22.029562601015517,25.34678234062363,23.05547972942457,28.349421729823074,13.496850163101001,21.259517978520865,9.028067797762297,19.81477231724874,18.956718637205686
2020-07-16,24.117520769818658,20.975348485756907,18.702115090829803,20.803305949098863,15.445748111806738,19.229638007875824,18.492638425691535,21.945010703267396,19.365720635186932,25.23993307396065,28.73834115248849,17.614718470902492,18.22185788269475,17.697731419707914,11.94574790314838,9.749880607454486,25.050255270925746,23.47138084961739,24.508002504775277,15.906994956609402
2020-07-17,30.81617974640345,11.092185721472044,21.82240624620253,15.236775235923062,27.014223700501216,25.968058403745992,18.718836510022804,18.302728392676105,39.00830107483558,19.830865167138096,25.289787807409425,20.85299100781943,14.652614446059705,13.689903947617797,24.73923377187553,18.573814828576037,16.265026295558073,20.145606995689477,23.121478275909677,18.63967276761734
2020-07-18,26.68263974718196,16.35477670602652,27.356609780711693,28.04261077974362,21.679223607026564,19.50919394397035,24.28830955061226,19.715104725111303,31.575853170029724,20.63511976660595,23.026106791659288,14.761095951373836,33.157371509239205,25.990236373191205,20.49323181643971,24.90935317910969,18.86430017673257,32.265177247934496,19.97492562917498,17.270727424515016
2020-07-19,18.154090810287784,20.982787003643924,27.96385377208742,17.192106251983894,21.595592000431413,15.566928699719437,19.447047485958965,18.019072776250916,20.699132988838258,9.753840433776668,14.246971821229746,9.469013940017362,12.935128130389806,28.992060409636583,12.446679125776482,20.196029384206312,24.212336349090712,23.59396589717591,24.191746171408862,13.543048429838084
2020-07-20,18.80310411212037,21.773788465566092,18.707136841616144,21.036353734868094,21.536323902527954,19.26323167708578,17.837840107107777,23.755126520948853,28.694286040053782,13.716599359159389,32.77224709375689,11.535442758071941,22.537151529010565,21.123394276367918,22.867080951998744,12.919206301192503,19.98577333015395,21.06695644357405,16.71715139677845,26.206460717016423
2020-07-21,25.498297979435566,23.084432771966394,21.541656229796725,21.538662873397158,11.807881871291038,25.299031474668872,25.385187364737682,15.504435307867306,19.773083179268642,24.69807196753725,24.368655228303382,20.21180569938512,9.181672194981086,22.61542662818597,25.017271990057885,27.05310771972488,20.28659633713098,14.5627190501195,29.143041686619146,27.47667907735668
2020-07-22,23.27631865361299,20.04313949458788,13.109582664679614,20.796252341868513,11.118056918267119,20.131233089307937,18.875867193649242,24.187739570731633,19.734308302792602,16.330916369869108,8.255812900424441,26.91355207396858,21.542613748204126,28.683835219507895,19.695045842957963,22.123774351201515,16.044226106342226,15.56329066029392,22.894509586735033,18.892859219863176
2020-07-23,23.20065763048796,22.635021042273298,18.440119460418934,10.207255224317306,21.077765268943423,19.428324200638116,17.118790918865486,29.804404062569553,10.252141061851184,17.33781170500525,21.99737167604246,18.052408058474537,20.94056760009124,22.543267441314498,21.535825673284645,23.91113752296745,27.55753733791313,15.298476051440876,8.411084613415525,22.54448556666056
2020-07-24,11.915219778445827,22.26890956317842,15.798548022603468,12.767894680083357,22.8400367961321,23.717767577541686,22.873044586462864,22.363948280109657,15.199472170278568,18.610300163658604,17.556526420409583,24.06968955083662,18.738110156579136,25.825194231400072,29.111962556476012,22.235565948565025,17.853980426233914,29.610593624243013,17.070731737079978,12.261320109253681
2020-07-25,19.87836937800532,10.851297944977343,14.965841238505082,17.73824862215454,20.413055160781006,21.051796833149066,17.550858905763665,17.36454194887979,16.08250368006762,26.81871296413671,22.049911779744836,17.028340142627147,13.182279947726844,23.565601582663014,16.972911259919222,32.68457099012103,18.592549356927876,15.866514012551011,18.29811293232958,16.32945440550862
2020-07-26,16.309845453971555,20.18502860955075,28.407883581336637,21.597159166657654,15.892327414902363,19.97036297083384,23.294010708457566,17.318649279566074,20.53759515832715,21.870689989007918,22.003201834047633,19.722804885604837,15.70734527423528,26.599884519379053,29.14007670760008,20.902619963574704,18.506747462984716,12.388180738622767,28.605970159962414,19.69107607841139
2020-07-27,21.39962299521619,23.83951203866352,16.038566690969276,19.311103928571146,20.094610519410974,26.830300342016656,17.015414441084026,26.049186110920488,20.069922674296382,26.551323016916644,15.407404617649478,23.982803619292834,15.967196127493358,21.555547086523948,28.2089415431802,15.996923050094125,24.856814420523538,24.610120595544274,19.79817737062429,15.416499218973295
2020-07-28,19.50924805178521,22.949399103672597,17.341970459942726,15.214262634244916,19.589829234272578,27.775570160295338,18.885204085148104,14.367052870640013,17.105288243040665,18.661261012344042,29.12942876153847,20.665899425546424,14.129381854047477,21.494661897710557,13.37353360034393,25.39909810109826,25.829670726319893,24.364814784475872,19.997139825418127,28.741471967970934
2020-07-29,24.55089454046296,18.180705950146052,21.82924393958429,13.257878404391496,15.21420950862295,23.066631131643504,20.760884877941333,15.23097789863718,17.055934002330783,21.065881318831956,20.99892310709712,17.29160825649867,15.259770777668209,23.043363496699936,20.61770494710705,9.085663212228914,19.077471393838557,19.49725034468017,24.91862548887329,23.056789770337463
2020-07-30,21.58609107595651,15.97186746230316,26.489126334867926,17.99221227750328,25.06986077056081,18.570204242574135,18.12936839867847,14.177757730647679,19.16923432196024,13.98378272312012,24.706739532552046,15.673488182379138,27.17562945652113,13.25226822061731,20.334661642264653,21.441550759809182,20.03292592309589,24.70227679423526,25.852302505942088,20.622357903689647
2020-07-31,23.93163981054488,14.40844037839184,22.405575631944178,17.657619776601383,11.34861969224957,27.484554967604137,19.93274265321305,13.607430797396571,13.092941746588586,25.89015617571686,26.757117823741016,19.537359375381335,21.956045060866323,15.63341830624693,26.467052125742644,18.106317763884434,22.532741427703762,21.374690781392463,9.724718112064165,11.172652230089827
2020-08-01,17.667904516320284,19.34472994229294,33.79677557010791,22.56418228796378,22.94371203403753,25.915597786658534,24.0773598462003,14.775918403100714,16.936807198157204,20.543241018474273,16.309212010240067,25.910510463831724,26.65413825169403,26.805209229470975,25.845394832821352,26.414906054145785,20.978913953358287,13.632389683256081,22.995374947569136,15.934221311109466
2020-08-02,15.277768720408748,25.66539939779861,19.626660108744254,18.36840768920841,21.921617026056225,23.594485827641456,22.053008956600237,23.949524708927466,18.093550650958523,20.22064549398138,15.441157575967381,12.146727031587641,15.055789481389358,27.103273804486204,27.55079709877983,20.231761355692853,23.926079887355872,30.5349833791384,13.470947579278066,18.866639237446854
2020-08-03,17.949751533987257,10.24097949259199,21.293582201148727,23.013538282146648,25.048559274058572,13.919617096270695,22.40484925017312,25.511412822940123,13.755255334635628,21.6915776961283,25.60953674423883,24.296653807633298,17.843483811521605,22.15187081797418,11.903383311332348,16.223786792217684,25.496254110465646,8.925213950218485,19.48333495443371,18.783417735383544
2020-08-04,19.914897930692796,16.70054135135251,21.378003369920282,17.026751151397974,14.973440638255706,20.703359516539805,16.822847806903663,16.514634638199084,18.348810533677277,27.233960369601615,26.964187163784285,21.418234963988933,11.31475222776562,15.24004161373387,26.88577856843907,20.69580986457817,16.809206057893217,18.288559716292262,18.34154909074258,15.2066908269098
2020-08-05,21.895758677775408,14.300987722866129,27.175246933945772,18.720211653928658,20.507035733341056,16.281639126495634,24.26414884137184,21.03667023022845,15.825964182327459,18.92752446755705,13.114907146044315,15.154438665496349,14.047721338535142,26.013839303071364,22.83958250833454,13.459144410734064,18.870944573398447,27.334152273131746,24.520226576754865,18.200871351819554
2020-08-06,31.29654475345426,23.9247876062025,22.536194755548077,18.2597681017869,30.85582474659083,19.204938742228205,23.347811702545414,23.79578337554117,26.176911960047384,28.31519478877453,30.056215930788312,19.908131354394875,18.544434261522106,20.399631325081604,10.806635371785635,29.237070099116952,19.740545635028973,29.851454463755516,34.78199383348501,19.10664895728228
2020-08-07,19.788714241696788,17.228451867143495,19.418851498064253,16.088165165489553,23.31037144499853,21.200284646483595,25.02209596130812,20.502821015485814,18.78098101430439,15.742387077981043,18.822483428330735,18.979822766342334,17.896968235636667,14.148694239769771,26.565412950217212,18.85050028484218,17.544820598884357,15.374537364823546,12.076204803742286,10.725202068920167
2020-08-08,15.220274997536116,17.646811709226043,15.262557025465602,23.12559328216865,20.502906043644817,20.50079704045312,16.36817083906949,15.225286211913806,19.05227165871712,22.11092303984546,23.458922642561923,15.261298175572728,28.88676887760507,23.097714121263436,14.464539120641321,23.444730912586763,8.770049899780721,19.969642925053602,22.485481740545513,22.414101097833964
2020-08-09,18.270091121503068,18.915252150316753,21.222217279808163,15.932020014527465,22.69580637057098,17.624124470853758,19.137707016592714,12.647991324309594,22.140140535106834,30.04609280587438,22.821941045523634,17.302824450731578,20.540232867359354,24.462445022783356,23.86479430799541,16.85391574483037,16.00744564679168,15.058540774986762,26.328318208907938,18.8129259147077
2020-08-10,17.68202012676953,22.226966254473986,27.006724156459796,17.391792450146905,20.4308842119006,26.364768744599555,23.167669512302002,25.052137765627542,22.784841584203146,17.550926343706994,15.143288400833363,13.718563496065563,18.674500581287635,24.38057383062608,17.069590575061667,22.1980905614221,15.953031423452575,27.4438512977415,19.089882786902084,18.882575245244418
2020-08-11,22.40740736886731,18.038055009251817,17.948091031710646,19.634401770259014,30.9544900661992,11.519343665842284,16.955924412914342,22.4808970614419,11.318790978499248,21.226279267217098,15.679759305263866,9.642382062946881,22.29731296039708,18.452095439097725,18.970801846677507,19.58176556032471,21.202156686930778,21.40205447382534,16.8104803674407,16.035941024169166
2020-08-12,12.296014927776875,4.769284726000366,22.64471809208291,13.513101720216302,24.918180978945898,23.650917655648072,18.86938765118022,22.88477946699327,18.116079454462326,24.38752531418217,9.582038303525376,20.756182188299665,20.13439276371196,17.401978804490795,22.21801998259574,29.63277317656979,22.188478895341266,18.255445684226224,28.821008884623005,19.955998214501992
2020-08-13,20.316309971001658,22.7165594569376,21.23073894342422,18.375325208397506,19.571925228847515,10.71258364202731,29.629028687297637,14.461765495494848,15.454838368739544,19.310501505506465,14.244249321867194,25.222447250254014,14.571482317010757,13.465641785981536,18.951508040090527,12.641292293901284,21.510817138132374,22.771262838830356,18.232392242508762,19.430807023431395
2020-08-14,20.782532689826876,22.195214788360214,24.317598291906574,16.443468201286056,21.261657156922606,21.912990683617313,29.758805061339068,21.17488596444526,19.274148779033908,12.498233619178352,12.587620196286881,28.166745306539845,16.865561280186256,27.597994265935945,12.739136288771082,17.933493466773033,21.38406012603163,12.288793819716124,18.047676610856314,14.193483213431875
2020-08-15,21.16090518100138,18.902294858343932,15.976231296810653,18.059229037588754,18.04601001959493,15.565478368580623,26.1997027491368,23.144997937284106,17.31833739400543,14.720203204655219,20.200952578851467,14.443107260720545,26.994784413136536,21.06430693578454,21.529014249727922,17.455165825183236,15.438444758394974,13.712347242696511,20.409618251526485,22.78987318302546
2020-08-16,17.013419655173188,14.57981689664033,31.73323515263281,19.700359986644546,26.049250632051525,24.39151878866265,24.69292568124884,21.570169218235726,20.78534731428904,22.904662944269173,26.84701076361041,30.736825825651653,26.518938504821907,27.83248940444302,14.237400101689948,13.844749886293378,12.68178137457009,21.357511830506983,17.519774084885025,14.017925098548975
2020-08-17,18.810391351319964,21.758900553406793,13.60419446485871,16.000431884296678,12.969476143044945,20.432262620037967,14.90374425247435,16.274883915961553,15.09770377218922,24.457576599946222,19.864275346667625,27.63153366587689,21.286176591680878,18.70547299538629,22.721777799501687,19.357172018967365,24.005549965409248,26.451142582506044,23.200502371360574,26.38051134035919
2020-08-18,12.879695455087342,21.896177667677932,18.172244550069813,18.899621100898223,11.976307350695064,21.238531892334123,22.56281115713061,25.06130255032668,17.161163792399066,23.922776671604982,21.694270810913682,27.117375170269746,25.097426158196573,28.55744493949975,13.738650912054501,24.26818488542544,12.612015447936468,18.767296818526574,14.233598026935258,17.285746672608617
2020-08-19,17.533400583189028,17.649835586495627,24.69046270452823,26.543343761760894,27.293573748379966,14.908603372165743,18.204417024670576,12.361840259106131,17.044201655388235,25.732160069339226,23.890017716839644,16.07166803716524,28.214046171961563,10.895919004373308,20.69666771180646,16.36124158056976,29.80143111458731,21.71239595639511,16.396923763832046,16.161958869387448
2020-08-20,17.28569261991641,18.916342647122306,21.483665862470566,19.871007208727566,30.765598962852913,16.727149325012082,14.707140511973162,24.643709624034706,25.412956852354466,20.35992597468011,23.398547205101497,17.188741874592733,17.791371438911252,20.817472584240114,21.82103949760098,19.936854441736873,21.459991804885984,14.847835855835756,17.9875700107649,9.809892406616441
2020-08-21,22.080250231307126,15.349217487378393,24.149930795405517,25.726310865096124,22.34152453844796,21.036086967054768,17.4549708070434,25.405279720435367,21.840018296402715,21.041165853555032,18.07084249944249,10.308212910502778,20.92157419899313,15.934414885834192,30.06858673184117,22.272057996531178,20.57451441442196,28.824711091496184,23.71329501248718,15.812909557600838
2020-08-22,14.219087840890436,19.107054539563354,17.51948833008719,21.732472210033805,20.563689706178685,22.91784963454652,20.578325370231735,27.861651587676125,21.844443537928328,12.405656704212353,12.683274695832498,20.95579618363289,21.105454514782956,16.973227101822943,10.312012952903611,22.74905202546271,21.946475939242617,24.237797622974977,23.34719976622036,29.038463681017657
2020-08-23,23.905990508549966,12.247853274582596,19.625975086598295,23.870803049094082,23.286338451523886,34.645481208819305,17.26322212850667,18.287539048747785,18.568408595949872,21.586644768511686,17.850972449796746,18.03198538038885,15.865932341535167,13.362380976082914,21.580801001982387,17.410118107903244,17.690748796661886,26.673393978343398,27.173921680006803,23.362757499781253
2020-08-24,27.472422722456844,22.08659410515918,20.061159918194086,16.127705156145872,16.764732368086204,21.114291615517434,17.246002871465798,15.002849917192398,18.07641073953223,23.063403926955488,20.314796776319525,20.808953440258186,22.232158140372643,16.779141925842698,13.69831890137475,7.9381914981700845,23.61010481406211,28.373666290084213,18.467186318287062,17.928089050262795
2020-08-25,9.650074874932336,15.27815754587853,27.84629807267952,20.524535825427563,20.856217725761063,24.880187626844627,23.960207492114872,23.9694018115419,22.805014442488186,17.083943525920066,15.641773936145952,15.82740982345988,14.281609904790125,29.544417176026045,22.393064552801686,17.765043513607512,19.333119954467325,18.815595080161838,21.83955317684181,20.095293962088302
2020-08-26,22.131293653890506,21.19051573916156,23.452145121915247,20.66956461307738,20.194543529281074,12.215330337453699,20.72053242561616,16.503923604565127,23.887169668968923,23.220008494474556,21.809803553505244,23.3643523407113,20.511299925857866,17.182273451492012,19.438761176323855,30.347376958354072,15.810274141389234,18.221492699341862,26.340771460005417,23.127085471165614
2020-08-27,23.384540175151226,12.970185418660504,23.98336054182336,16.93687130562532,23.132821253726803,13.350540693329686,21.16729039831159,20.219977557219945,20.075733928144203,10.92055577741088,18.53643952028929,21.715940548078844,18.655430540801973,25.412362769901264,23.8459045203602,15.30287840692029,22.220419832928638,9.837516807750205,20.327263550996506,18.589837298636155
2020-08-28,16.812814872238853,17.0497117706523,16.710369537316023,15.88585837852859,12.210007359083018,18.22252612695774,20.55936198448149,18.41268891419964,25.70823972738051,23.755497988972685,23.109107637554462,14.279384601561397,22.14773558456363,10.240445858498065,27.08092843162933,14.739379164809236,33.61786745617422,17.785825228825086,24.172843955789723,24.374383635166907
2020-08-29,18.01364092835601,19.447552974670362,24.844413192815253,12.548673060463509,17.464826151173312,14.012861521807169,16.621484283141747,15.489640142934576,26.37077513757592,21.501421618104008,15.983802619075874,19.770560272443557,13.225693932584864,32.20608079658264,18.31268000936561,21.018481529401296,14.420874385804103,23.357219360658252,14.421742976034773,17.41848808488189
2020-08-30,19.335597112065223,11.696500940653683,21.127908317844017,27.48069818475816,24.224978015004186,27.43199626733192,13.147140410196558,21.60499733092446,11.676509803055428,30.553042667940097,15.390161703453082,21.423422504929285,17.39450262303073,19.913574570663574,19.933149297447045,20.035655960475122,18.861227749930688,25.421806403073965,24.238288344115915,14.550672467423318
2020-08-31,18.51104560299136,20.57573936570046,26.94572657838964,15.137985553237511,16.622030861849684,17.948906536098356,21.552823552102392,13.03992041720982,22.151894423915248,27.065427684326334,28.870281688519686,30.042207781057858,29.415820733165894,24.561410137858083,24.52071142164275,16.56474798978731,26.658564926281446,21.382342632061494,21.192856324784593,20.6378690957976
2020-09-01,18.45493515476439,18.104262185600387,30.07030077459234,26.7311053661115,15.033193122884324,26.910909441965693,17.46481683937278,22.961028408220198,19.786990357544816,27.53490179279265,20.143781188568433,20.478904235495026,19.32576974553167,26.198292486861654,17.354294287084883,19.922089978976548,17.539270895338777,19.422259468515687,17.68206187652902,19.302365414990398
2020-09-02,11.619980968350117,11.288219010953847,18.466171119864978,17.662534131710732,30.21036074913477,27.433912370428153,9.94608865707061,15.165344557716328,21.941444069841214,24.086985481840827,22.76481924697768,15.29795501422815,20.34072079089761,17.133162997164035,22.01582150039379,19.17627573543623,26.795230370008497,24.941865443915383,14.271227954144338,12.212438349013645
2020-09-03,25.7616578239156,13.483786229438422,17.968484347774687,15.68753350137633,20.190590000897,20.213898599417835,18.037163710174237,11.341343267660369,25.57988264013371,23.23307806957629,14.507888735539236,18.41868474113884,16.65214307535937,22.124447434344184,24.194294703908092,21.86242193494113,25.423863297649135,22.05646994360295,19.906245794500986,22.124559105879076
2020-09-04,25.398092960184105,23.025600420410832,15.679775044488153,23.112595701524988,17.10540930028396,22.508998769038193,14.538910293296883,19.749462706048536,15.397309184542799,14.091843425435357,18.11367772258937,19.843882670637903,20.22685463418373,18.643699923840376,14.619060752910187,22.208898577497262,20.07808010509968,16.864966307846554,22.693580295379615,19.196130030586588
